member_id,current_age,retirement_age,years_to_retirement,gender,employment_sector,current_salary,salary_growth_rate,years_of_service,job_changes,career_breaks_months,contribution_rate,monthly_contribution,current_pot_value,expected_annual_return,inflation_rate,risk_tolerance,employer_match,health_status,education_level,final_retirement_pot
MEMBER_004984,50.7,67,16.3,Female,Private,74396.7,0.037,5.1,1,7.4,0.0441,273.58,14928.8,0.0555,0.0159,Low,0.06,Good,Master,297223.99
MEMBER_004985,47.8,65,17.2,Male,Private,67050.49,0.0102,8.0,1,0.3,0.1319,736.75,72790.91,0.0434,0.0225,Medium,0.05,Good,Bachelor,523560.94
MEMBER_004986,48.6,66,17.4,Female,Healthcare,40473.96,0.0368,26.6,1,0.6,0.1482,499.72,408088.54,0.0393,0.0325,Low,0.06,Excellent,Master,1240561.63
MEMBER_004987,34.1,66,31.9,Female,Finance,53281.12,0.0329,1.2,0,3.6,0.0475,211.12,2173.72,0.0518,0.0312,Medium,0.03,Good,High School,397005.9
MEMBER_004988,52.5,66,13.5,Male,Private,55719.42,0.0354,10.7,1,2.9,0.0971,450.63,68262.43,0.0419,0.0285,Medium,0.0,Good,Bachelor,207245.47
MEMBER_004989,36.2,67,30.8,Male,Technology,34842.47,0.038,1.9,1,2.9,0.1021,296.46,5191.14,0.0576,0.0195,Medium,0.03,Fair,Master,615834.46
MEMBER_004990,63.6,65,1.4,Male,Public,58115.07,0.0233,6.9,0,0.6,0.1036,501.58,41005.47,0.0642,0.0171,Medium,0.05,Good,Bachelor,66926.69
MEMBER_004991,52.7,65,12.3,Female,Finance,58513.54,0.0209,1.0,0,6.6,0.0646,314.86,2777.09,0.0551,0.0212,Low,0.05,Good,Master,125816.06
MEMBER_004992,55.2,68,12.8,Female,Public,31243.55,0.0127,5.4,1,3.0,0.0491,127.91,7601.55,0.0558,0.0273,Medium,0.0,Excellent,High School,47291.57
MEMBER_004993,65.0,65,1.0,Female,Private,62625.16,0.0316,43.0,4,36.3,0.0856,446.52,1314388.85,0.02,0.0193,Low,0.03,Fair,High School,1259157.69
MEMBER_004994,50.9,67,16.1,Female,Education,23674.32,0.0169,17.9,4,6.7,0.0544,107.25,38789.4,0.0417,0.0172,Medium,0.0,Good,PhD,111458.03
MEMBER_004995,46.8,68,21.2,Male,Public,45782.2,0.0231,7.2,0,4.6,0.0906,345.61,29499.7,0.0558,0.0187,Low,0.0,Good,Bachelor,241118.18
MEMBER_004996,46.9,66,19.1,Female,Finance,70550.95,0.0354,24.9,6,16.2,0.0556,326.92,229599.32,0.0696,0.0191,High,0.03,Fair,Master,1562229.21
MEMBER_004997,44.4,66,21.6,Male,Private,56906.31,0.0165,12.7,0,2.5,0.1297,615.24,122659.49,0.0556,0.0289,Medium,0.06,Excellent,Bachelor,933929.68
MEMBER_004998,29.7,66,36.3,Female,Education,35467.15,0.0315,7.7,1,4.0,0.053,156.5,14628.65,0.0352,0.0204,High,0.0,Poor,Bachelor,317940.33
MEMBER_004999,52.3,66,13.7,Female,Healthcare,46696.48,0.0309,4.8,0,5.5,0.0575,223.85,11519.91,0.0582,0.0185,Medium,0.03,Good,Master,123029.88
MEMBER_005000,25.9,68,42.1,Female,Private,36230.99,0.0086,3.9,1,6.7,0.0945,285.4,11210.84,0.0261,0.0272,Medium,0.0,Excellent,Master,328835.7
MEMBER_005001,65.0,68,3.0,Male,Private,78102.18,0.0231,7.0,1,6.7,0.0502,326.64,26932.77,0.0614,0.0211,High,0.05,Fair,Bachelor,60068.3
MEMBER_005002,51.0,66,15.0,Male,Private,69466.85,0.0284,8.3,1,0.8,0.0937,542.25,57133.72,0.0497,0.0274,Medium,0.05,Fair,Bachelor,348401.05
MEMBER_005003,43.4,66,22.6,Male,Technology,54141.27,0.0183,4.1,0,2.9,0.0805,363.12,15178.79,0.0521,0.0212,Medium,0.05,Good,Bachelor,434428.75
MEMBER_005004,33.3,68,34.7,Male,Private,31600.44,0.0204,4.6,0,2.1,0.0822,216.57,10491.41,0.0916,0.032,Medium,0.05,Excellent,Bachelor,1483436.41
MEMBER_005005,34.8,68,33.2,Male,Private,49815.79,0.0211,3.5,0,1.5,0.0694,288.09,9953.66,0.0721,0.0258,Low,0.03,Fair,High School,635385.43
MEMBER_005006,32.6,67,34.4,Female,Private,35196.46,0.033,10.6,0,6.5,0.0711,208.67,31094.71,0.0502,0.0303,Low,0.06,Good,Bachelor,647234.09
MEMBER_005007,45.2,66,20.8,Female,Private,41825.06,0.0229,10.6,5,2.4,0.102,355.57,53261.61,0.0671,0.0194,Medium,0.05,Fair,Master,596411.91
MEMBER_005008,47.8,68,20.2,Male,Healthcare,41373.7,0.0323,10.0,0,0.2,0.0991,341.77,46650.55,0.0812,0.0144,Low,0.03,Poor,PhD,423892.57
MEMBER_005009,51.2,68,16.8,Male,Private,64839.47,0.0401,5.6,0,2.5,0.1468,793.12,49561.47,0.0588,0.0301,High,0.05,Good,PhD,535237.43
MEMBER_005010,27.8,66,38.2,Male,Finance,29662.44,0.03,5.8,0,0.2,0.0567,140.1,9085.97,0.0593,0.0381,Low,0.06,Excellent,Bachelor,534104.35
MEMBER_005011,61.6,66,4.4,Male,Healthcare,42428.81,0.005,7.2,0,1.4,0.0579,204.88,17705.81,0.0321,0.0169,Medium,0.03,Excellent,High School,41662.02
MEMBER_005012,43.6,65,21.4,Female,Technology,55780.66,0.0206,15.6,1,0.8,0.1099,511.06,143057.77,0.0931,0.0186,Low,0.05,Good,Bachelor,1088895.24
MEMBER_005013,65.0,66,1.0,Male,Public,46057.7,0.0197,6.5,0,0.5,0.081,311.07,23296.85,0.0558,0.0345,Medium,0.03,Good,High School,28063.79
MEMBER_005014,58.8,65,6.2,Female,Public,58416.22,0.0297,13.2,1,2.7,0.0892,434.42,91590.89,0.0638,0.031,Low,0.06,Excellent,Master,190030.78
MEMBER_005015,35.1,66,30.9,Female,Finance,36844.88,0.0342,13.1,1,11.0,0.0567,174.18,36172.13,0.0658,0.0265,Medium,0.06,Good,High School,1009921.06
MEMBER_005016,48.2,65,16.8,Male,Finance,47826.55,0.0098,6.0,0,1.0,0.067,267.16,17886.69,0.0684,0.0168,Low,0.06,Excellent,Master,245610.79
MEMBER_005017,51.9,66,14.1,Female,Public,69498.91,0.0346,17.5,4,4.4,0.0993,574.92,199490.4,0.0409,0.0167,Medium,0.03,Fair,High School,430817.95
MEMBER_005018,37.2,67,29.8,Male,Finance,43856.79,0.0255,15.2,2,1.4,0.101,369.19,98493.82,0.0594,0.0222,Medium,0.03,Excellent,Bachelor,1103414.04
MEMBER_005019,45.6,66,20.4,Male,Public,36104.61,0.0167,2.6,0,0.8,0.03,90.26,2271.94,0.0732,0.0324,Medium,0.05,Excellent,Bachelor,183074.87
MEMBER_005020,46.6,67,20.4,Male,Finance,67301.97,0.0263,2.4,0,1.2,0.0312,174.75,4005.39,0.0672,0.0261,Medium,0.03,Good,Master,250466.87
MEMBER_005021,58.4,65,6.6,Male,Public,58211.62,0.0323,13.5,4,0.9,0.1033,501.17,109441.34,0.0823,0.0322,High,0.05,Excellent,Bachelor,256586.89
MEMBER_005022,65.0,66,1.0,Male,Public,58292.51,0.0248,4.8,0,2.7,0.108,524.54,26423.92,0.091,0.0233,Medium,0.06,Excellent,High School,42317.49
MEMBER_005023,50.9,66,15.1,Female,Private,65272.68,0.005,15.8,3,8.0,0.0493,267.93,77243.36,0.0603,0.0141,Medium,0.03,Good,PhD,425722.37
MEMBER_005024,26.5,67,40.5,Male,Finance,32834.33,0.0292,4.5,0,0.9,0.0496,135.85,6387.06,0.0483,0.0433,Medium,0.03,Fair,Bachelor,465098.92
MEMBER_005025,54.8,66,11.2,Female,Private,44874.85,0.0255,9.1,1,4.0,0.0931,348.19,41480.54,0.0479,0.0259,High,0.0,Fair,Bachelor,140655.93
MEMBER_005026,58.0,65,7.0,Male,Private,70761.55,0.0215,1.0,0,0.5,0.1256,740.63,6532.34,0.0513,0.0391,Medium,0.03,Excellent,Bachelor,91881.36
MEMBER_005027,48.2,66,17.8,Female,Private,52627.03,0.0285,10.2,1,10.3,0.0711,311.96,44013.94,0.045,0.0185,Medium,0.05,Fair,High School,322636.2
MEMBER_005028,47.4,66,18.6,Male,Private,47568.87,0.0242,10.9,1,0.6,0.112,444.17,69629.9,0.0717,0.0134,Low,0.03,Good,High School,498696.36
MEMBER_005029,49.4,65,15.6,Male,Private,68552.27,0.0319,1.6,1,0.9,0.0835,476.81,7090.69,0.073,0.0298,Medium,0.06,Good,High School,446733.31
MEMBER_005030,48.3,66,17.7,Female,Public,19252.02,0.0191,1.0,0,2.1,0.0333,53.38,470.82,0.0854,0.0315,Low,0.03,Excellent,Bachelor,52023.22
MEMBER_005031,47.1,65,17.9,Female,Education,36407.45,0.0118,25.1,2,4.4,0.0933,283.15,202841.85,0.0676,0.01,Medium,0.03,Fair,Bachelor,908613.47
MEMBER_005032,39.8,67,27.2,Male,Healthcare,29291.63,0.0234,17.8,1,1.8,0.03,73.23,26231.66,0.0502,0.0303,Low,0.06,Excellent,Master,212187.15
MEMBER_005033,50.2,67,16.8,Female,Finance,71880.51,0.0281,7.3,0,7.4,0.044,263.45,23224.65,0.0465,0.0332,Medium,0.06,Excellent,High School,256996.51
MEMBER_005034,52.3,66,13.7,Female,Public,54163.17,0.0152,20.3,1,5.4,0.0615,277.45,126957.57,0.0798,0.0356,High,0.05,Excellent,PhD,534261.32
MEMBER_005035,34.3,66,31.7,Female,Technology,44269.43,0.0137,2.0,0,1.3,0.0827,305.27,5586.58,0.0518,0.0371,High,0.05,Excellent,High School,762648.82
MEMBER_005036,22.0,66,44.0,Male,Public,34567.08,0.0411,1.0,0,2.4,0.045,129.59,1143.0,0.0382,0.0397,Low,0.05,Excellent,High School,654038.87
MEMBER_005037,50.8,68,17.2,Male,Private,58422.65,0.0212,1.0,0,6.5,0.03,146.06,1288.22,0.0335,0.0277,High,0.03,Excellent,Bachelor,95401.98
MEMBER_005038,52.5,66,13.5,Male,Technology,48065.96,0.017,30.5,8,1.4,0.0964,386.25,437740.08,0.069,0.0201,High,0.05,Good,Bachelor,1607312.14
MEMBER_005039,58.9,67,8.1,Female,Private,65472.81,0.0121,10.9,2,12.1,0.0702,383.12,59502.78,0.0548,0.0395,Medium,0.05,Good,Master,161053.94
MEMBER_005040,32.0,67,35.0,Female,Healthcare,24017.26,0.0185,1.0,1,5.5,0.03,60.04,529.58,0.0462,0.0388,High,0.0,Excellent,Bachelor,100588.47
MEMBER_005041,44.9,67,22.1,Male,Private,42730.35,0.0332,22.9,1,0.4,0.0844,300.62,177128.68,0.0614,0.0147,Medium,0.0,Good,Bachelor,796267.66
MEMBER_005042,59.3,66,6.7,Male,Technology,73153.17,0.026,2.7,1,1.6,0.0441,268.88,7055.47,0.0844,0.0152,Medium,0.06,Fair,Bachelor,71889.52
MEMBER_005043,38.1,66,27.9,Female,Private,34703.43,0.0187,16.1,1,1.5,0.1123,324.89,96403.03,0.0738,0.0295,Low,0.03,Good,Master,775327.9
MEMBER_005044,47.7,66,18.3,Female,Finance,42355.55,0.0307,25.7,0,4.8,0.0542,191.14,144004.4,0.0418,0.0311,Medium,0.0,Fair,Bachelor,377287.83
MEMBER_005045,46.5,66,19.5,Female,Education,33939.5,0.026,12.8,2,8.9,0.0484,136.87,27431.35,0.0703,0.0198,Medium,0.0,Excellent,High School,174207.99
MEMBER_005046,49.8,68,18.2,Female,Private,57017.86,0.0251,15.2,4,8.8,0.0393,186.69,49842.28,0.02,0.0186,Low,0.05,Excellent,Bachelor,213450.75
MEMBER_005047,37.7,67,29.3,Male,Public,46715.56,0.0236,5.7,0,1.5,0.0542,211.06,13460.47,0.0543,0.0305,High,0.06,Fair,Bachelor,777391.23
MEMBER_005048,36.7,66,29.3,Female,Public,32011.02,0.0452,14.0,0,23.8,0.098,261.31,60932.81,0.05,0.0143,Medium,0.03,Fair,High School,699761.98
MEMBER_005049,42.9,65,22.1,Female,Finance,59939.55,0.0186,14.6,1,9.9,0.0511,255.09,63977.72,0.0636,0.0302,Medium,0.0,Good,High School,421993.79
MEMBER_005050,45.5,68,22.5,Female,Private,34387.46,0.0305,23.5,4,5.6,0.1206,345.53,214803.71,0.0835,0.0193,Medium,0.03,Good,Bachelor,1668412.62
MEMBER_005051,47.0,65,18.0,Male,Healthcare,33868.68,0.0081,25.0,4,3.8,0.1104,311.69,222574.63,0.0619,0.0281,Low,0.05,Good,High School,706558.57
MEMBER_005052,58.1,66,7.9,Female,Healthcare,68144.25,0.03,9.5,0,19.0,0.0562,319.08,40477.52,0.0375,0.0362,Medium,0.05,Excellent,High School,112112.59
MEMBER_005053,36.4,68,31.6,Male,Public,42041.49,0.0201,6.4,3,2.0,0.0661,231.63,17026.23,0.0236,0.0271,Medium,0.0,Good,High School,197548.72
MEMBER_005054,48.6,67,18.4,Male,Healthcare,44444.5,0.0273,22.2,3,3.2,0.0987,365.41,200867.47,0.0729,0.0346,High,0.03,Good,Bachelor,1256559.06
MEMBER_005055,59.7,66,6.3,Male,Education,48755.24,0.0237,2.2,2,2.1,0.0985,400.33,8163.39,0.0574,0.0231,Medium,0.05,Good,High School,62936.95
MEMBER_005056,52.2,65,12.8,Female,Technology,56106.11,0.0358,17.3,2,9.7,0.1138,531.99,180759.25,0.0322,0.0281,Low,0.0,Excellent,Master,287699.07
MEMBER_005057,55.2,66,10.8,Male,Private,71092.14,0.005,10.4,1,4.8,0.0601,356.07,51946.2,0.0719,0.0265,Medium,0.05,Fair,Bachelor,290440.71
MEMBER_005058,22.9,65,42.1,Female,Public,35314.68,0.005,1.0,0,1.3,0.1017,299.42,2640.91,0.0536,0.0205,High,0.03,Good,High School,949556.66
MEMBER_005059,46.6,65,18.4,Female,Private,42859.11,0.0235,4.3,1,9.5,0.054,192.76,8537.58,0.0587,0.0142,High,0.0,Good,High School,146377.05
MEMBER_005060,30.0,66,36.0,Female,Private,38399.6,0.0368,3.6,0,0.1,0.0753,240.98,8685.0,0.041,0.0215,Medium,0.0,Excellent,High School,459224.86
MEMBER_005061,45.2,66,20.8,Female,Public,19596.09,0.0294,22.2,2,5.3,0.0613,100.16,55196.63,0.0524,0.0392,Medium,0.0,Good,Bachelor,300654.44
MEMBER_005062,29.8,66,36.2,Female,Public,21836.01,0.0232,6.1,0,8.7,0.03,54.59,3767.73,0.0426,0.0354,Low,0.05,Fair,Bachelor,168909.87
MEMBER_005063,37.1,65,27.9,Female,Public,32947.97,0.0351,11.5,1,5.5,0.073,200.37,34024.52,0.031,0.029,High,0.05,Excellent,Bachelor,382515.92
MEMBER_005064,47.4,67,19.6,Female,Private,19260.22,0.005,1.7,0,6.2,0.0867,139.09,2126.62,0.0678,0.0324,High,0.0,Good,Bachelor,76788.2
MEMBER_005065,55.5,65,9.5,Female,Education,40960.91,0.0156,4.0,1,12.3,0.1294,441.78,17857.33,0.0505,0.0177,Medium,0.0,Excellent,High School,116475.31
MEMBER_005066,49.0,68,19.0,Male,Public,55941.02,0.0324,1.3,0,0.6,0.0608,283.28,3356.32,0.0705,0.0303,Low,0.05,Good,Master,291146.13
MEMBER_005067,22.0,65,43.0,Male,Finance,28536.11,0.0206,1.0,1,0.8,0.1041,247.55,2183.38,0.044,0.0215,Low,0.0,Excellent,Bachelor,461463.43
MEMBER_005068,48.2,66,17.8,Male,Finance,60400.4,0.0431,26.2,4,3.3,0.034,171.1,134659.63,0.0467,0.0276,Medium,0.03,Good,Bachelor,476462.5
MEMBER_005069,62.3,67,4.7,Male,Education,47285.52,0.027,17.1,2,0.9,0.0896,353.06,117262.17,0.0525,0.0173,High,0.05,Good,High School,235160.61
MEMBER_005070,42.1,66,23.9,Female,Private,24986.87,0.0246,20.1,4,5.2,0.0767,159.68,71732.38,0.0647,0.0289,High,0.03,Fair,Bachelor,750143.16
MEMBER_005071,38.4,67,28.6,Female,Technology,37251.87,0.0273,9.7,0,2.6,0.0799,248.07,32481.17,0.0714,0.015,Medium,0.05,Excellent,High School,797083.93
MEMBER_005072,56.0,66,10.0,Male,Technology,75818.94,0.0208,1.0,0,4.7,0.0595,376.15,3317.67,0.0683,0.025,Medium,0.06,Good,Bachelor,127804.37
MEMBER_005073,37.4,66,28.6,Male,Technology,26014.96,0.0153,13.4,0,0.8,0.063,136.61,29674.47,0.0602,0.0284,Low,0.03,Good,Bachelor,302520.98
MEMBER_005074,22.5,67,44.5,Female,Finance,34785.58,0.0138,1.0,0,13.3,0.0748,216.82,1912.38,0.0467,0.0263,High,0.03,Excellent,Bachelor,775916.46
MEMBER_005075,57.7,65,7.3,Female,Education,41327.68,0.0553,1.3,0,2.5,0.0666,229.3,2589.64,0.0525,0.0172,Medium,0.03,Good,High School,42477.62
MEMBER_005076,42.4,66,23.6,Male,Healthcare,31596.11,0.0184,20.4,2,0.4,0.0561,147.61,68178.39,0.0647,0.0207,High,0.05,Fair,Bachelor,562674.21
MEMBER_005077,46.4,65,18.6,Male,Healthcare,50049.83,0.0307,24.4,2,5.6,0.0651,271.52,183441.26,0.083,0.0241,Low,0.05,Fair,Bachelor,1054182.87
MEMBER_005078,26.8,68,41.2,Female,Private,29789.26,0.0366,4.8,1,1.4,0.0772,191.53,9765.48,0.0813,0.0226,Low,0.05,Fair,Bachelor,1476531.33
MEMBER_005079,57.0,66,9.0,Female,Technology,61073.29,0.0495,16.5,2,7.4,0.105,534.15,165398.78,0.0566,0.022,High,0.03,Fair,Bachelor,445456.13
MEMBER_005080,47.2,66,18.8,Female,Private,64286.56,0.0193,6.7,0,1.4,0.0773,414.31,32421.94,0.0737,0.0225,Medium,0.03,Excellent,Bachelor,581995.35
MEMBER_005081,36.0,66,30.0,Male,Public,36368.43,0.0342,11.1,0,0.7,0.1123,340.26,54252.48,0.0651,0.0197,High,0.05,Good,Master,1208647.98
MEMBER_005082,41.9,65,23.1,Female,Finance,55274.98,0.0336,10.9,0,2.6,0.1068,491.75,77006.91,0.0612,0.0326,High,0.03,Excellent,Master,1006966.06
MEMBER_005083,49.7,67,17.3,Male,Public,42458.45,0.0275,27.7,4,0.6,0.0533,188.69,169047.75,0.0361,0.0205,High,0.0,Fair,Bachelor,327471.28
MEMBER_005084,45.7,67,21.3,Male,Public,40134.88,0.0256,23.7,4,0.3,0.0481,160.92,101758.19,0.0531,0.025,Medium,0.03,Excellent,High School,499114.47
MEMBER_005085,45.1,65,19.9,Female,Private,37897.28,0.0239,16.9,4,5.6,0.1016,320.76,104101.46,0.0368,0.0146,High,0.03,Fair,Bachelor,461347.6
MEMBER_005086,43.0,66,23.0,Female,Private,48906.25,0.021,20.1,3,2.7,0.0955,389.3,175554.06,0.0636,0.039,Low,0.06,Excellent,Bachelor,872587.53
MEMBER_005087,45.6,67,21.4,Male,Private,67896.91,0.0354,23.6,2,1.3,0.0712,402.89,252080.99,0.0428,0.0173,Medium,0.03,Excellent,PhD,1105521.34
MEMBER_005088,52.6,66,13.4,Female,Public,52739.28,0.0234,30.6,3,16.3,0.1109,487.22,557546.97,0.0567,0.0177,High,0.03,Excellent,PhD,1648960.63
MEMBER_005089,33.4,67,33.6,Female,Public,35837.74,0.0218,11.4,4,9.6,0.0669,199.77,33306.5,0.0699,0.0299,Medium,0.0,Good,Master,616898.86
MEMBER_005090,47.7,66,18.3,Male,Healthcare,51559.5,0.015,1.0,0,0.2,0.0782,335.97,2963.23,0.0387,0.0271,Low,0.0,Fair,Master,122320.16
MEMBER_005091,56.0,65,9.0,Female,Private,51044.07,0.0296,5.4,0,6.2,0.03,127.61,7549.99,0.063,0.0338,Medium,0.05,Excellent,High School,83772.15
MEMBER_005092,65.0,66,1.0,Female,Public,58803.21,0.0274,11.0,3,12.2,0.107,524.15,83333.18,0.0454,0.0191,Medium,0.0,Good,Bachelor,88534.42
MEMBER_005093,22.0,67,45.0,Male,Public,23388.69,0.0371,1.0,0,1.2,0.099,192.89,1701.29,0.0613,0.0146,Medium,0.03,Fair,Master,1289014.16
MEMBER_005094,43.8,66,22.2,Male,Private,39922.39,0.0313,21.8,3,0.6,0.0709,235.93,124567.6,0.0774,0.0204,Medium,0.0,Excellent,High School,755851.39
MEMBER_005095,50.5,66,15.5,Male,Public,31823.42,0.0161,19.8,2,1.9,0.0909,241.04,105760.11,0.061,0.024,Low,0.0,Fair,High School,281882.71
MEMBER_005096,33.4,65,31.6,Male,Healthcare,28566.34,0.0355,11.4,1,2.1,0.03,71.42,11867.9,0.0549,0.0222,High,0.0,Good,High School,213787.91
MEMBER_005097,40.2,66,25.8,Male,Private,34622.83,0.0139,2.8,0,0.2,0.0804,231.95,6274.55,0.0645,0.0149,High,0.0,Good,High School,174968.13
MEMBER_005098,34.5,66,31.5,Male,Education,33846.02,0.0203,12.5,0,2.3,0.0617,173.98,33559.94,0.0462,0.024,High,0.05,Good,Master,548729.69
MEMBER_005099,48.9,66,17.1,Female,Private,63438.74,0.0273,1.3,0,12.4,0.0423,223.38,2648.33,0.1006,0.0178,Medium,0.03,Fair,Bachelor,298104.08
MEMBER_005100,50.4,66,15.6,Male,Private,75296.42,0.0141,18.3,4,5.2,0.03,188.24,70811.42,0.0457,0.0194,Medium,0.05,Excellent,High School,280144.09
MEMBER_005101,37.1,66,28.9,Female,Private,36327.02,0.032,1.7,0,3.4,0.0672,203.35,3241.84,0.065,0.0308,Medium,0.06,Fair,Master,616524.03
MEMBER_005102,50.9,66,15.1,Female,Healthcare,41949.28,0.0209,8.4,1,1.5,0.0655,229.09,24552.31,0.0464,0.01,Low,0.0,Good,High School,124224.15
MEMBER_005103,39.4,65,25.6,Female,Private,43881.16,0.0268,6.2,0,9.1,0.0968,354.05,24775.12,0.0756,0.0167,Medium,0.03,Fair,High School,614721.44
MEMBER_005104,43.3,65,21.7,Female,Private,48497.82,0.0311,19.9,8,13.9,0.1114,450.1,198686.19,0.02,0.0231,High,0.06,Good,Bachelor,486176.82
MEMBER_005105,35.5,66,30.5,Male,Private,34330.49,0.0142,13.5,3,2.2,0.0733,209.66,46020.55,0.0817,0.0202,Low,0.03,Good,Bachelor,473685.21
MEMBER_005106,34.0,65,31.0,Male,Public,45456.22,0.0172,1.0,0,2.6,0.0931,352.51,3109.15,0.0212,0.0269,Medium,0.03,Good,Bachelor,294561.66
MEMBER_005107,59.2,67,7.8,Female,Private,43048.43,0.0248,4.5,0,3.4,0.0731,262.08,12207.25,0.0243,0.0355,Medium,0.0,Fair,Bachelor,32181.19
MEMBER_005108,54.2,68,13.8,Male,Public,44443.28,0.0174,22.2,1,1.2,0.0357,132.3,73020.74,0.0398,0.0213,Medium,0.06,Good,Master,207321.32
MEMBER_005109,47.8,65,17.2,Female,Healthcare,33321.06,0.0288,16.7,4,14.0,0.1021,283.39,90202.86,0.051,0.03,Medium,0.06,Excellent,High School,236448.24
MEMBER_005110,31.0,66,35.0,Male,Public,27892.34,0.0366,9.0,1,7.6,0.0488,113.39,13259.33,0.0332,0.0301,Low,0.0,Good,Master,187507.79
MEMBER_005111,65.0,67,2.0,Female,Finance,71419.52,0.0253,6.1,2,3.9,0.0915,544.34,37444.34,0.0468,0.0201,Medium,0.05,Good,Bachelor,59412.58
MEMBER_005112,49.8,66,16.2,Female,Healthcare,29502.01,0.0066,12.9,1,7.6,0.0635,156.03,31795.95,0.0378,0.0188,Medium,0.03,Excellent,Master,142487.75
MEMBER_005113,55.4,66,10.6,Female,Public,61842.86,0.013,1.8,0,1.0,0.0897,462.2,7611.09,0.0679,0.0307,Medium,0.05,Fair,Bachelor,142075.78
MEMBER_005114,64.1,66,1.9,Female,Private,46828.73,0.0244,10.7,1,7.4,0.03,117.07,17727.98,0.0293,0.0284,Medium,0.05,Fair,Bachelor,25017.31
MEMBER_005115,41.1,66,24.9,Male,Public,43770.95,0.0247,11.7,2,4.1,0.1096,399.8,69205.97,0.0571,0.0293,Medium,0.05,Fair,Bachelor,830503.64
MEMBER_005116,27.4,67,39.6,Male,Public,26346.04,0.0242,5.4,1,3.1,0.1242,272.67,16079.97,0.0713,0.0234,Medium,0.05,Good,Bachelor,1766083.91
MEMBER_005117,39.7,65,25.3,Male,Private,43375.36,0.0262,17.7,5,3.9,0.0491,177.61,62642.86,0.0566,0.0266,High,0.0,Excellent,Master,517296.42
MEMBER_005118,39.9,65,25.1,Male,Private,49195.64,0.0123,3.4,0,2.9,0.1154,473.06,15921.65,0.075,0.014,Medium,0.03,Excellent,Bachelor,682982.21
MEMBER_005119,22.0,65,43.0,Male,Technology,33768.09,0.0298,1.0,0,0.9,0.0829,233.34,2058.02,0.0633,0.0176,Low,0.03,Fair,PhD,696652.03
MEMBER_005120,48.3,66,17.7,Female,Public,52421.51,0.0257,17.3,0,9.7,0.0852,372.28,126413.41,0.0394,0.0106,Medium,0.05,Good,Master,428411.91
MEMBER_005121,44.5,66,21.5,Male,Private,18000.0,0.0353,12.0,0,2.6,0.0809,121.39,21943.05,0.02,0.0282,Medium,0.0,Fair,Bachelor,93115.32
MEMBER_005122,40.8,65,24.2,Female,Private,40345.46,0.0086,18.8,4,0.7,0.0933,313.66,124102.39,0.0552,0.0313,Medium,0.0,Excellent,Bachelor,589916.34
MEMBER_005123,51.6,66,14.4,Male,Education,41345.3,0.0318,10.9,1,0.5,0.0629,216.77,33831.14,0.0497,0.0227,Low,0.06,Fair,Bachelor,214650.89
MEMBER_005124,35.6,67,31.4,Male,Healthcare,39163.64,0.0252,13.6,2,0.9,0.0438,142.95,31892.38,0.0546,0.0363,Low,0.03,Excellent,High School,326037.77
MEMBER_005125,61.6,66,4.4,Female,Private,47840.5,0.0202,7.6,0,17.3,0.15,598.01,55271.85,0.02,0.0364,Medium,0.0,Excellent,High School,105002.51
MEMBER_005126,65.0,65,1.0,Female,Private,28140.64,0.0171,36.2,5,13.4,0.0396,92.78,165439.78,0.0288,0.0266,Low,0.05,Excellent,Master,158175.67
MEMBER_005127,53.5,66,12.5,Male,Public,51249.41,0.0303,21.4,4,1.3,0.0746,318.54,162110.59,0.0568,0.0364,Medium,0.05,Fair,Bachelor,441378.99
MEMBER_005128,63.5,66,2.5,Male,Public,67339.95,0.0275,11.0,0,1.2,0.1157,649.26,102251.76,0.0748,0.01,Low,0.06,Good,Bachelor,118448.56
MEMBER_005129,65.0,68,3.0,Female,Private,54385.53,0.0209,35.2,5,5.2,0.0828,375.42,620058.84,0.087,0.0191,Medium,0.05,Good,Bachelor,1048036.28
MEMBER_005130,36.9,66,29.1,Male,Public,36537.57,0.0236,4.8,0,2.3,0.1083,329.7,16718.09,0.0738,0.03,Medium,0.0,Poor,Bachelor,513152.32
MEMBER_005131,35.7,67,31.3,Male,Public,26354.33,0.0299,11.7,4,2.1,0.1053,231.28,40422.83,0.0699,0.0292,High,0.0,Excellent,High School,1129130.33
MEMBER_005132,47.5,66,18.5,Female,Education,49128.45,0.0356,1.5,0,7.6,0.0968,396.38,5534.27,0.0469,0.01,High,0.05,Excellent,Bachelor,342545.67
MEMBER_005133,48.2,65,16.8,Male,Public,60462.07,0.0107,1.0,0,1.0,0.0994,500.69,4416.05,0.0789,0.0233,Medium,0.05,Excellent,Bachelor,328433.92
MEMBER_005134,45.2,68,22.8,Female,Healthcare,37394.73,0.0215,23.2,2,4.0,0.1085,337.99,203410.91,0.0577,0.0198,Medium,0.03,Poor,Bachelor,849046.64
MEMBER_005135,25.6,66,40.4,Female,Private,24551.74,0.0251,3.6,0,26.7,0.1007,206.07,7514.6,0.0785,0.0301,Medium,0.06,Good,High School,1728827.53
MEMBER_005136,44.1,66,21.9,Female,Private,34251.18,0.0353,11.9,1,2.4,0.0373,106.34,19098.39,0.0696,0.0187,Medium,0.03,Good,High School,186723.47
MEMBER_005137,56.1,67,10.9,Female,Private,63456.75,0.0303,12.9,3,21.7,0.048,253.71,51555.93,0.0525,0.0306,Medium,0.05,Good,High School,176127.64
